"GEONAME_ID","COUNTRY_ISO_CODE","COUNTRY_NAME","SUBDIVISION_1_NAME","CITY_NAME"
"3092643","PL","Poland","Pomerania","Luzino"
"3092645","PL","Poland","Lower Silesia","Lutynia"
"3092646","PL","Poland","Łódź Voivodeship","Gmina Lututów"
"3092656","PL","Poland","Lower Silesia","Lutomierz"
"3092657","PL","Poland","Łódź Voivodeship","Gmina Lutomiersk"
"3092687","PL","Poland","Greater Poland","Lusowo"
"3092688","PL","Poland","Greater Poland","Lusowko"
"3092822","PL","Poland","Greater Poland","Lubowo"
"3092856","PL","Poland","Greater Poland","Lubon"
"3092866","PL","Poland","Lower Silesia","Lubomierz"
"3092867","PL","Poland","Silesia","Lubomia"
"3092894","PL","Poland","Lubusz","Lubniewice"
"3092897","PL","Poland","Greater Poland","Lubnica"
"3092906","PL","Poland","Silesia","Lubliniec"
"3092909","PL","Poland","Pomerania","Lublewo"
"3092912","PL","Poland","Lower Silesia","Lubkow"
"3092931","PL","Poland","Lower Silesia","Lubin"
"3092982","PL","Poland","Kujawsko-Pomorskie","Lubicz"
"3093019","PL","Poland","West Pomerania","Lubczyna"
"3093027","PL","Poland","Lower Silesia","Lubawka"
"3093028","PL","Poland","Warmia-Masuria","Lubawa"
"3093035","PL","Poland","Kujawsko-Pomorskie","Lubanie"
"3093040","PL","Poland","Lower Silesia","Luban"
"3093060","PL","Poland","Kujawsko-Pomorskie","Łowinek"
"3093066","PL","Poland","Łódź Voivodeship","Lowicz"
"3093132","PL","Poland","Greater Poland","Lodz"
"3093133","PL","Poland","Łódź Voivodeship","Łódź"
"3093136","PL","Poland","Silesia","Lodygowice"
"3093141","PL","Poland","Kujawsko-Pomorskie","Lochowo"
"3093143","PL","Poland","Kujawsko-Pomorskie","Lochowice"
"3093150","PL","Poland","Greater Poland","Lobzenica"
"3093158","PL","Poland","West Pomerania","Lobez"
"3093161","PL","Poland","Kujawsko-Pomorskie","Lniano"
"3093162","PL","Poland","Kujawsko-Pomorskie","Liznowo"
"3093174","PL","Poland","Lesser Poland Voivodeship","Liszki"
"3093226","PL","Poland","Kujawsko-Pomorskie","Lisewo"
"3093261","PL","Poland","Opole Voivodeship","Lipowa"
"3093268","PL","Poland","Kujawsko-Pomorskie","Lipno"
"3093269","PL","Poland","Greater Poland","Gmina Lipno"
"3093282","PL","Poland","Lesser Poland Voivodeship","Lipnica Wielka"
"3093283","PL","Poland","Lesser Poland Voivodeship","Lipnica Mala"
"3093298","PL","Poland","Greater Poland","Lipka"
"3093315","PL","Poland","Lubusz","Lipinki Luzyckie"
"3093350","PL","Poland","West Pomerania","Lipiany"
"3093366","PL","Poland","Łódź Voivodeship","Lipce Reymontowskie"
"3093439","PL","Poland","Warmia-Masuria","Lidzbark"
"3093457","PL","Poland","Lesser Poland Voivodeship","Libiaz"
"3093463","PL","Poland","Łódź Voivodeship","Lgota Wielka"
"3093496","PL","Poland","Greater Poland","Lewkow"
"3093500","PL","Poland","Lower Silesia","Lewin Klodzki"
"3093501","PL","Poland","Opole Voivodeship","Lewin Brzeski"
"3093520","PL","Poland","Lubusz","Leszno Gorne"
"3093524","PL","Poland","Greater Poland","Leszno"
"3093577","PL","Poland","Opole Voivodeship","Lesnica"
"3093589","PL","Poland","Lower Silesia","Lesna"
"3093592","PL","Poland","Silesia","Lesna"
"3093628","PL","Poland","Lesser Poland Voivodeship","Lencze"
"3093681","PL","Poland","Pomerania","Legowo"
"3093691","PL","Poland","Lower Silesia","Legnickie Pole"
"3093692","PL","Poland","Lower Silesia","Legnica"
"3093708","PL","Poland","Silesia","Ledziny"
"3093720","PL","Poland","Opole Voivodeship","Lednica"
"3093726","PL","Poland","Łódź Voivodeship","Łęczyca"
"3093739","PL","Poland","Pomerania","Lebork"
"3093747","PL","Poland","Pomerania","Łebcz"
"3093784","PL","Poland","Silesia","Laziska Srednie"
"3093785","PL","Poland","Silesia","Laziska Gorne"
"3093791","PL","Poland","Silesia","Laziska"
"3093839","PL","Poland","Opole Voivodeship","Lasowice Male"
"3093868","PL","Poland","Kujawsko-Pomorskie","Laskowice"
"3093902","PL","Poland","Łódź Voivodeship","Lask"
"3093906","PL","Poland","Kujawsko-Pomorskie","Łasin"
"3093921","PL","Poland","Pomerania","Lapalice"
"3093934","PL","Poland","Silesia","Landek"
"3093941","PL","Poland","Opole Voivodeship","Lambinowice"
"3093951","PL","Poland","Warmia-Masuria","Lakorz"
"3093969","PL","Poland","Opole Voivodeship","Laka Prudnicka"
"3093979","PL","Poland","Lubusz","Lagow"
"3093990","PL","Poland","Silesia","Lagiewniki Male"
"3094003","PL","Poland","Lower Silesia","Lagiewniki"
"3094052","PL","Poland","Kujawsko-Pomorskie","Labiszyn"
"3094072","PL","Poland","Greater Poland","Kwilcz"
"3094073","PL","Poland","Lower Silesia","Kwietno"
"3094083","PL","Poland","Kujawsko-Pomorskie","Kwieciszewo"
"3094086","PL","Poland","Pomerania","Kwidzyn"
"3094170","PL","Poland","Łódź Voivodeship","Kutno"
"3094189","PL","Poland","Warmia-Masuria","Kurzetnik"
"3094211","PL","Poland","Łódź Voivodeship","Kurowice"
"3094260","PL","Poland","Lower Silesia","Kunice"
"3094303","PL","Poland","Lower Silesia","Kudowa-Zdrój"
"3094361","PL","Poland","Silesia","Ksiazenice"
"3094370","PL","Poland","Łódź Voivodeship","Ksawerow"
"3094400","PL","Poland","Silesia","Krzyzanowice"
"3094408","PL","Poland","Greater Poland","Krzyz Wielkopolski"
"3094442","PL","Poland","Lesser Poland Voivodeship","Krzywaczka"
"3094464","PL","Poland","Lower Silesia","Krzyki"
"3094488","PL","Poland","Lubusz","Krzeszyce"
"3094490","PL","Poland","Lesser Poland Voivodeship","Krzeszowice"
"3094494","PL","Poland","Lower Silesia","Krzeszow"
"3094558","PL","Poland","Silesia","Kryry"
"3094582","PL","Poland","Kujawsko-Pomorskie","Kruszyn"
"3094585","PL","Poland","Kujawsko-Pomorskie","Kruszwica"
"3094614","PL","Poland","Greater Poland","Kruchowo"
"3094625","PL","Poland","Greater Poland","Krotoszyn"
"3094631","PL","Poland","Lower Silesia","Krosnowice"
"3094633","PL","Poland","Lubusz","Krosno Odrzanskie"
"3094638","PL","Poland","Łódź Voivodeship","Krośniewice"
"3094672","PL","Poland","Pomerania","Krokowa"
"3094683","PL","Poland","Silesia","Kroczyce"
"3094690","PL","Poland","Greater Poland","Krobia"
"3094716","PL","Poland","Pomerania","Krepa Kaszubska"
"3094775","PL","Poland","Opole Voivodeship","Krasna Gora"
"3094788","PL","Poland","Opole Voivodeship","Krapkowice"
"3094794","PL","Poland","Greater Poland","Kramsk"
"3094802","PL","Poland","Lesser Poland Voivodeship","Krakow"
"3094813","PL","Poland","Greater Poland","Krajenka"
"3094831","PL","Poland","Silesia","Kozy"
"3094832","PL","Poland","Lubusz","Kozuchow"
"3094852","PL","Poland","Greater Poland","Kozmin Wielkopolski"
"3094892","PL","Poland","West Pomerania","Kozielice"
"3094897","PL","Poland","Greater Poland","Kozieglowy"
"3094898","PL","Poland","Silesia","Kozieglowy"
"3094899","PL","Poland","Silesia","Kozieglowki"
"3094934","PL","Poland","Lower Silesia","Kowary"
"3094943","PL","Poland","Opole Voivodeship","Kowalowice"
"3094944","PL","Poland","Lower Silesia","Kowalowa"
"3094953","PL","Poland","Kujawsko-Pomorskie","Kowalewo Pomorskie"
"3094959","PL","Poland","Pomerania","Kowalewo"
"3094976","PL","Poland","Pomerania","Kowale"
"3095044","PL","Poland","Silesia","Koszarawa"
"3095049","PL","Poland","West Pomerania","Koszalin"
"3095057","PL","Poland","Lubusz","Kostrzyn nad Odra"
"3095058","PL","Poland","Greater Poland","Kostrzyn"
"3095110","PL","Poland","Silesia","Gmina Koszęcin"
"3095126","PL","Poland","Pomerania","Koscierzyna"
"3095133","PL","Poland","Lower Silesia","Koscielniki Gorne"
"3095140","PL","Poland","Lesser Poland Voivodeship","Koscielisko"
"3095147","PL","Poland","Silesia","Koscielec"
"3095151","PL","Poland","Greater Poland","Kościan"
"3095153","PL","Poland","Pomerania","Kosakowo"
"3095158","PL","Poland","Lower Silesia","Korzensko"
"3095166","PL","Poland","Greater Poland","Korzeniew"
"3095174","PL","Poland","Kujawsko-Pomorskie","Korytowo"
"3095192","PL","Poland","Kujawsko-Pomorskie","Koronowo"
"3095194","PL","Poland","Greater Poland","Kornik"
"3095277","PL","Poland","Łódź Voivodeship","Konstantynow Lodzki"
"3095284","PL","Poland","Łódź Voivodeship","Konstantynow"
"3095309","PL","Poland","Łódź Voivodeship","Konopnica"
"3095311","PL","Poland","Silesia","Konopiska"
"3095321","PL","Poland","Greater Poland","Konin"
"3095330","PL","Poland","Silesia","Koniecpol"
"3095335","PL","Poland","Silesia","Konczyce Wielkie"
"3095336","PL","Poland","Silesia","Konczyce Male"
"3095354","PL","Poland","Greater Poland","Konarzew"
"3095367","PL","Poland","Opole Voivodeship","Komprachcice"
"3095389","PL","Poland","Silesia","Komorowice"
"3095413","PL","Poland","Łódź Voivodeship","Koluszki"
"3095795","PL","Poland","West Pomerania","Kołobrzeg"
"3095797","PL","Poland","Greater Poland","Koło"
"3095819","PL","Poland","Pomerania","Koleczkowo"
"3095827","PL","Poland","Pomerania","Kolczyglowy"
"3095833","PL","Poland","Pomerania","Kolbudy"
"3095958","PL","Poland","Silesia","Kobior"
"3095971","PL","Poland","Silesia","Knurow"
"3095972","PL","Poland","West Pomerania","Kniewo"
"3095978","PL","Poland","Pomerania","Kmiecin"
"3095989","PL","Poland","Łódź Voivodeship","Kluki"
"3095997","PL","Poland","Świętokrzyskie","Kluczewsko"
"3096002","PL","Poland","Lesser Poland Voivodeship","Klucze"
"3096003","PL","Poland","Opole Voivodeship","Kluczbork"
"3096048","PL","Poland","Silesia","Klomnice"
"3096053","PL","Poland","Lower Silesia","Kłodzko"
"3096078","PL","Poland","Lubusz","Klodawa"
"3096079","PL","Poland","Greater Poland","Kłodawa"
"3096090","PL","Poland","Silesia","Klobuck"
"3096099","PL","Poland","West Pomerania","Kliniska"
"3096132","PL","Poland","Pomerania","Kleszczewko"
"3096160","PL","Poland","Greater Poland","Kleczew"
"3096161","PL","Poland","Lesser Poland Voivodeship","Klecza Gorna"
"3096208","PL","Poland","Warmia-Masuria","Kisielice"
"3096229","PL","Poland","Kujawsko-Pomorskie","Kijewo Krolewskie"
"3096292","PL","Poland","Lower Silesia","Kielczow"
"3096302","PL","Poland","Opole Voivodeship","Kielcza"
"3096311","PL","Poland","Greater Poland","Kiekrz"
"3096328","PL","Poland","Lesser Poland Voivodeship","Kety"
"3096338","PL","Poland","Greater Poland","Kępno"
"3096372","PL","Poland","Opole Voivodeship","Kedzierzyn-Kozle"
"3096383","PL","Poland","Pomerania","Kczewo"
"3096385","PL","Poland","Kujawsko-Pomorskie","Kcynia"
"3096392","PL","Poland","Greater Poland","Kazmierz"
"3096400","PL","Poland","Greater Poland","Kazimierz Biskupi"
"3096407","PL","Poland","Opole Voivodeship","Kazimierz"
"3096444","PL","Poland","Lower Silesia","Katy Wroclawskie"
"3096448","PL","Poland","Opole Voivodeship","Katy Opolskie"
"3096472","PL","Poland","Silesia","Katowice"
"3096487","PL","Poland","Kujawsko-Pomorskie","Katarzyna"
"3096525","PL","Poland","Pomerania","Kartuzy"
"3096549","PL","Poland","West Pomerania","Karsko"
"3096576","PL","Poland","Lower Silesia","Karpacz"
"3096610","PL","Poland","Lubusz","Karnin"
"3096616","PL","Poland","Greater Poland","Karna"
"3096630","PL","Poland","West Pomerania","Karlino"
"3096640","PL","Poland","Lubusz","Kargowa"
"3096649","PL","Poland","Opole Voivodeship","Karczow"
"3096756","PL","Poland","Silesia","Kamienszczyzna"
"3096763","PL","Poland","Łódź Voivodeship","Kamiensk"
"3096765","PL","Poland","West Pomerania","Kamien Pomorski"
"3096779","PL","Poland","Lower Silesia","Kamienna Gora"
"3096791","PL","Poland","Kujawsko-Pomorskie","Kamien Krajenski"
"3096795","PL","Poland","Lower Silesia","Kamieniec Zabkowicki"
"3096806","PL","Poland","Lower Silesia","Kamieniec"
"3096816","PL","Poland","Silesia","Kamienica Polska"
"3096817","PL","Poland","Pomerania","Kamienica Krolewska"
"3096852","PL","Poland","Lesser Poland Voivodeship","Kalwaria Zebrzydowska"
"3096880","PL","Poland","Greater Poland","Kalisz"
"3096911","PL","Poland","Silesia","Kalety"
"3096945","PL","Poland","Warmia-Masuria","Kajkowo"
"3096963","PL","Poland","Lesser Poland Voivodeship","Kaczyna"
"3096964","PL","Poland","Silesia","Kaczyce"
"3096999","PL","Poland","Greater Poland","Jutrosin"
"3097043","PL","Poland","Lower Silesia","Jugow"
"3097088","PL","Poland","Łódź Voivodeship","Jozefow"
"3097107","PL","Poland","Lesser Poland Voivodeship","Jordanow"
"3097130","PL","Poland","Lower Silesia","Jezow Sudecki"
"3097177","PL","Poland","Kujawsko-Pomorskie","Jeziora Wielkie"
"3097193","PL","Poland","Lubusz","Jezierce"
"3097194","PL","Poland","Kujawsko-Pomorskie","Gmina Jeżewo"
"3097217","PL","Poland","Kujawsko-Pomorskie","Jerzmanowo"
"3097219","PL","Poland","Lesser Poland Voivodeship","Jerzmanowice"
"3097232","PL","Poland","Lower Silesia","Gmina Jemielno"
"3097233","PL","Poland","Opole Voivodeship","Jemielnica"
"3097241","PL","Poland","Silesia","Jelesnia"
"3097257","PL","Poland","Lower Silesia","Jelenia Góra"
"3097272","PL","Poland","Silesia","Jejkowice"
"3097301","PL","Poland","Lower Silesia","Jedlina-Zdroj"
"3097328","PL","Poland","Lower Silesia","Jaworzyna Slaska"
"3097333","PL","Poland","Silesia","Jaworzno"
"3097339","PL","Poland","Silesia","Jaworze"
"3097367","PL","Poland","Lower Silesia","Jawor"
"3097369","PL","Poland","Lesser Poland Voivodeship","Jawiszowice"
"3097388","PL","Poland","Greater Poland","Jastrzebniki"
"3097391","PL","Poland","Silesia","Jastrzębie Zdrój"
"3097405","PL","Poland","Silesia","Jastrzebie"
"3097430","PL","Poland","Silesia","Jaskrow"
"3097465","PL","Poland","Opole Voivodeship","Jasienica Dolna"
"3097472","PL","Poland","Silesia","Jasienica"
"3097505","PL","Poland","Lower Silesia","Jaroszow"
"3097528","PL","Poland","Greater Poland","Jarocin"
"3097553","PL","Poland","Greater Poland","Jaraczewo"
"3097588","PL","Poland","Pomerania","Janowka"
"3097609","PL","Poland","Silesia","Dankowice"
"3097610","PL","Poland","Silesia","Janowice"
"3097660","PL","Poland","Silesia","Jankowice"
"3097688","PL","Poland","Kujawsko-Pomorskie","Janikowo"
"3097808","PL","Poland","Kujawsko-Pomorskie","Jabłonowo Pomorskie"
"3097823","PL","Poland","Lesser Poland Voivodeship","Jablonka"
"3097855","PL","Poland","Lower Silesia","Iwiny"
"3097863","PL","Poland","Lesser Poland Voivodeship","Iwanowice"
"3097872","PL","Poland","Kujawsko-Pomorskie","Inowrocław"
"3097886","PL","Poland","Silesia","Imielin"
"3097896","PL","Poland","Lubusz","Ilowa"
"3097902","PL","Poland","Warmia-Masuria","Iława"
"3097927","PL","Poland","Silesia","Hutki"
"3097935","PL","Poland","Silesia","Huta Stara B"
"3097936","PL","Poland","Silesia","Huta Stara A"
"3097985","PL","Poland","Pomerania","Hopowo"
"3098007","PL","Poland","Silesia","Herby"
"3098015","PL","Poland","Lower Silesia","Henrykow"
"3098030","PL","Poland","Pomerania","Hel"
"3098173","PL","Poland","Greater Poland","Grzegorzew"
"3098199","PL","Poland","Lower Silesia","Gryfow Slaski"
"3098200","PL","Poland","West Pomerania","Gryfino"
"3098201","PL","Poland","West Pomerania","Gryfice"
"3098207","PL","Poland","Silesia","Gruszewnia"
"3098211","PL","Poland","Kujawsko-Pomorskie","Grupa"
"3098218","PL","Poland","Kujawsko-Pomorskie","Grudziądz"
"3098267","PL","Poland","Lower Silesia","Gromadka"
"3098288","PL","Poland","Greater Poland","Grodzisk Wielkopolski"
"3098318","PL","Poland","Warmia-Masuria","Grodziczno"
"3098333","PL","Poland","Opole Voivodeship","Grodkow"
"3098344","PL","Poland","Greater Poland","Grochowy"
"3098346","PL","Poland","Kujawsko-Pomorskie","Grochowo"
"3098379","PL","Poland","Kujawsko-Pomorskie","Grebocin"
"3098460","PL","Poland","West Pomerania","Grabowo"
"3098470","PL","Poland","Greater Poland","Gmina Grabów nad Prosną"
"3098498","PL","Poland","Silesia","Grabowa"
"3098502","PL","Poland","Łódź Voivodeship","Grabów"
"3098504","PL","Poland","Lesser Poland Voivodeship","Graboszyce"
"3098556","PL","Poland","Łódź Voivodeship","Gmina Grabica"
"3098613","PL","Poland","Łódź Voivodeship","Goszczanow"
"3098619","PL","Poland","Mazovia","Gostynin"
"3098625","PL","Poland","Greater Poland","Gostyn"
"3098626","PL","Poland","Silesia","Gostyn"
"3098665","PL","Poland","West Pomerania","Goscino"
"3098686","PL","Poland","Pomerania","Gościcino"
"3098699","PL","Poland","Silesia","Gorzyczki"
"3098708","PL","Poland","Lower Silesia","Gorzyce"
"3098722","PL","Poland","Lubusz","Gorzów Wielkopolski"
"3098723","PL","Poland","Opole Voivodeship","Gorzow Slaski"
"3098727","PL","Poland","Kujawsko-Pomorskie","Gorzno"
"3098815","PL","Poland","Silesia","Gorki Wielkie"
"3098867","PL","Poland","Silesia","Gora Wlodowska"
"3098873","PL","Poland","Silesia","Gora Siewierska"
"3098888","PL","Poland","Pomerania","Gora"
"3098898","PL","Poland","Lower Silesia","Gora"
"3098901","PL","Poland","Silesia","Gora"
"3098925","PL","Poland","Kujawsko-Pomorskie","Golub-Dobrzyn"
"3098938","PL","Poland","Silesia","Golkowice"
"3098959","PL","Poland","Silesia","Goleszow"
"3098966","PL","Poland","West Pomerania","Goleniów"
"3098975","PL","Poland","Greater Poland","Goleczewo"
"3098992","PL","Poland","Lesser Poland Voivodeship","Golcza"
"3099011","PL","Poland","Silesia","Golasowice"
"3099016","PL","Poland","Greater Poland","Golancz"
"3099039","PL","Poland","Silesia","Gogolowa"
"3099048","PL","Poland","Opole Voivodeship","Gogolin"
"3099095","PL","Poland","Silesia","Goczalkowice Zdroj"
"3099112","PL","Poland","Greater Poland","Gniezno"
"3099125","PL","Poland","Pomerania","Gniewino"
"3099127","PL","Poland","Pomerania","Gniew"
"3099141","PL","Poland","Greater Poland","Gluszyna"
"3099146","PL","Poland","Lower Silesia","Gluszyca"
"3099169","PL","Poland","Opole Voivodeship","Glucholazy"
"3099174","PL","Poland","Opole Voivodeship","Glubczyce"
"3099180","PL","Poland","Łódź Voivodeship","Glowno"
"3099209","PL","Poland","Opole Voivodeship","Glogowek"
"3099213","PL","Poland","Lower Silesia","Głogów"
"3099214","PL","Poland","Lesser Poland Voivodeship","Glogoczow"
"3099230","PL","Poland","Silesia","Gliwice"
"3099273","PL","Poland","Pomerania","Glincz"
"3099321","PL","Poland","Opole Voivodeship","Glebinow"
"3099352","PL","Poland","Silesia","Gilowice"
"3099371","PL","Poland","Silesia","Gieraltowice"
"3099372","PL","Poland","Lesser Poland Voivodeship","Gieraltowice"
"3099384","PL","Poland","Łódź Voivodeship","Gieczno"
"3099388","PL","Poland","Lesser Poland Voivodeship","Giebultow"
"3099414","PL","Poland","Kujawsko-Pomorskie","Gębice"
"3099424","PL","Poland","Pomerania","Gdynia"
"3099434","PL","Poland","Pomerania","Gdańsk"
"3099445","PL","Poland","Lower Silesia","Gaworzyce"
"3099452","PL","Poland","Silesia","Gaszowice"
"3099497","PL","Poland","Pomerania","Garczegorze"
"3099498","PL","Poland","Pomerania","Garcz"
"3099629","PL","Poland","Lesser Poland Voivodeship","Frydrychowice"
"3099643","PL","Poland","Mazovia","Franciszkowo"
"3099658","PL","Poland","Pomerania","Folwark"
"3099707","PL","Poland","Greater Poland","Falkowo"
"3099759","PL","Poland","Warmia-Masuria","Elblag"
"3099781","PL","Poland","West Pomerania","Dziwnowek"
"3099828","PL","Poland","Lower Silesia","Dzierzoniow"
"3099842","PL","Poland","Pomerania","Dzierzgon"
"3099873","PL","Poland","Opole Voivodeship","Dziergowice"
"3099887","PL","Poland","Silesia","Dziegielow"
"3099918","PL","Poland","Lesser Poland Voivodeship","Dzianisz"
"3099943","PL","Poland","Opole Voivodeship","Dytmarow"
"3099992","PL","Poland","Lower Silesia","Duszniki-Zdroj"
"3099993","PL","Poland","Greater Poland","Gmina Duszniki"
"3100071","PL","Poland","Greater Poland","Dryja"
"3100102","PL","Poland","Lubusz","Droszkow"
"3100107","PL","Poland","Silesia","Droniowice"
"3100116","PL","Poland","Silesia","Drogomysl"
"3100124","PL","Poland","Mazovia","Drobin"
"3100127","PL","Poland","Lubusz","Drezdenko"
"3100139","PL","Poland","West Pomerania","Drawsko Pomorskie"
"3100167","PL","Poland","Greater Poland","Dorotowo"
"3100171","PL","Poland","Greater Poland","Dopiewo"
"3100173","PL","Poland","Pomerania","Donimierz"
"3100207","PL","Poland","Lower Silesia","Gmina Domaniów"
"3100231","PL","Poland","Greater Poland","Dolsk"
"3100240","PL","Poland","Opole Voivodeship","Dolna"
"3100283","PL","Poland","Opole Voivodeship","Dobrzen Wielki"
"3100327","PL","Poland","Łódź Voivodeship","Dobron"
"3100342","PL","Poland","Opole Voivodeship","Dobrodzien"
"3100357","PL","Poland","Kujawsko-Pomorskie","Gmina Dobrcz"
"3100364","PL","Poland","West Pomerania","Dobra"
"3100366","PL","Poland","Greater Poland","Dobra"
"3100382","PL","Poland","Silesia","Dobieszowice"
"3100421","PL","Poland","Lower Silesia","Dlugoleka"
"3100428","PL","Poland","Lesser Poland Voivodeship","Dlugopole"
"3100446","PL","Poland","West Pomerania","Dlugie"
"3100465","PL","Poland","Lubusz","Deszczno"
"3100489","PL","Poland","Pomerania","Debrzno"
"3100515","PL","Poland","Silesia","Debowiec"
"3100517","PL","Poland","Lubusz","Debowa Leka"
"3100530","PL","Poland","Pomerania","Debogorze"
"3100545","PL","Poland","West Pomerania","Debno"
"3100553","PL","Poland","Pomerania","Debnica Kaszubska"
"3100560","PL","Poland","Greater Poland","Debnialki"
"3100591","PL","Poland","Greater Poland","Debienko"
"3100637","PL","Poland","West Pomerania","Darłowo"
"3100641","PL","Poland","West Pomerania","Dargoslaw"
"3100671","PL","Poland","Pomerania","Damnica"
"3100691","PL","Poland","Greater Poland","Dalekie"
"3100720","PL","Poland","Pomerania","Dabrowka Malborska"
"3100761","PL","Poland","Silesia","Dabrowka"
"3100796","PL","Poland","Silesia","Dąbrowa Górnicza"
"3100846","PL","Poland","Łódź Voivodeship","Dabrowa"
"3100850","PL","Poland","Silesia","Dabrowa Narodowa"
"3100852","PL","Poland","Greater Poland","Dabroszyn"
"3100891","PL","Poland","Silesia","Czyzowice"
"3100933","PL","Poland","Pomerania","Czluchow"
"3100940","PL","Poland","Lower Silesia","Czeszow"
"3100946","PL","Poland","Silesia","Częstochowa"
"3100971","PL","Poland","Greater Poland","Czerwonak"
"3100974","PL","Poland","Silesia","Czerwionka-Leszczyny"
"3100976","PL","Poland","Lubusz","Czerwiensk"
"3100984","PL","Poland","Pomerania","Czersk"
"3100994","PL","Poland","Kujawsko-Pomorskie","Czernikowo"
"3101006","PL","Poland","Greater Poland","Czerniejewo"
"3101009","PL","Poland","Lesser Poland Voivodeship","Czernichow"
"3101017","PL","Poland","Lower Silesia","Czernica"
"3101031","PL","Poland","Lesser Poland Voivodeship","Czerna"
"3101053","PL","Poland","Greater Poland","Czempin"
"3101057","PL","Poland","Silesia","Czeladz"
"3101066","PL","Poland","Pomerania","Czeczewo"
"3101076","PL","Poland","Silesia","Czechowice-Dziedzice"
"3101083","PL","Poland","Pomerania","Czatkowy"
"3101089","PL","Poland","Łódź Voivodeship","Czastary"
"3101114","PL","Poland","Lesser Poland Voivodeship","Czarny Dunajec"
"3101117","PL","Poland","Lower Silesia","Czarny Bor"
"3101128","PL","Poland","Opole Voivodeship","Czarnowasy"
"3101136","PL","Poland","Łódź Voivodeship","Czarnocin"
"3101145","PL","Poland","Greater Poland","Czarnkow"
"3101201","PL","Poland","Greater Poland","Czapury"
"3101204","PL","Poland","West Pomerania","Czaplinek"
"3101213","PL","Poland","Kujawsko-Pomorskie","Czaple"
"3101220","PL","Poland","Silesia","Czaniec"
"3101246","PL","Poland","Silesia","Cykarzew"
"3101247","PL","Poland","Greater Poland","Cyk"
"3101277","PL","Poland","Silesia","Cisownica"
"3101289","PL","Poland","Silesia","Cisiec"
"3101308","PL","Poland","Lubusz","Cigacice"
"3101321","PL","Poland","Silesia","Cieszyn"
"3101330","PL","Poland","Lower Silesia","Cieszkow"
"3101365","PL","Poland","Lower Silesia","Cieplowody"
"3101375","PL","Poland","Lubusz","Ciepielow"
"3101379","PL","Poland","Greater Poland","Cienin"
"3101405","PL","Poland","Kujawsko-Pomorskie","Ciele"
"3101413","PL","Poland","Lubusz","Cieciszow"
"3101426","PL","Poland","Kujawsko-Pomorskie","Ciechocinek"
"3101430","PL","Poland","Lower Silesia","Ciechanowice"
"3101446","PL","Poland","Silesia","Ciasna"
"3101449","PL","Poland","West Pomerania","Cianowo"
"3101450","PL","Poland","Lesser Poland Voivodeship","Cianowice Duze"
"3101467","PL","Poland","Silesia","Chybie"
"3101531","PL","Poland","Opole Voivodeship","Chrzastowice"
"3101547","PL","Poland","Lesser Poland Voivodeship","Chrzanów"
"3101607","PL","Poland","Greater Poland","Chrapczew"
"3101613","PL","Poland","West Pomerania","Choszczno"
"3101619","PL","Poland","Silesia","Chorzów"
"3101660","PL","Poland","Lower Silesia","Chojnów"
"3101672","PL","Poland","Pomerania","Chojnice"
"3101675","PL","Poland","West Pomerania","Chojna"
"3101680","PL","Poland","Greater Poland","Chodzież"
"3101684","PL","Poland","Greater Poland","Gmina Chodów"
"3101686","PL","Poland","Lesser Poland Voivodeship","Chodow"
"3101691","PL","Poland","Lesser Poland Voivodeship","Chocznia"
"3101695","PL","Poland","Greater Poland","Chocz"
"3101697","PL","Poland","West Pomerania","Chociwel"
"3101700","PL","Poland","Lubusz","Chociule"
"3101722","PL","Poland","Lower Silesia","Chocianow"
"3101742","PL","Poland","Kujawsko-Pomorskie","Chmielewo"
"3101745","PL","Poland","Greater Poland","Chludowo"
"3101787","PL","Poland","Kujawsko-Pomorskie","Chełmża"
"3101788","PL","Poland","Silesia","Chelm Slaski"
"3101795","PL","Poland","Kujawsko-Pomorskie","Chełmno"
"3101800","PL","Poland","Greater Poland","Chelminko"
"3101812","PL","Poland","Lesser Poland Voivodeship","Chelmek"
"3101868","PL","Poland","West Pomerania","Cewlino"
"3101869","PL","Poland","Pomerania","Cewice"
"3101884","PL","Poland","Greater Poland","Ceradz Dolny"
"3101902","PL","Poland","Kujawsko-Pomorskie","Cekcyn"
"3101905","PL","Poland","Łódź Voivodeship","Cekanow"
"3101943","PL","Poland","Pomerania","Bytów"
"3101947","PL","Poland","Lubusz","Bytom Odrzanski"
"3101950","PL","Poland","Silesia","Bytom"
"3101968","PL","Poland","Lower Silesia","Bystrzyca Klodzka"
"3101979","PL","Poland","Pomerania","Bystrze"
"3101992","PL","Poland","Lesser Poland Voivodeship","Bystra"
"3102014","PL","Poland","Kujawsko-Pomorskie","Bydgoszcz"
"3102031","PL","Poland","Opole Voivodeship","Buszyce"
"3102069","PL","Poland","Pomerania","Bukowo"
"3102076","PL","Poland","Lesser Poland Voivodeship","Bukowno"
"3102100","PL","Poland","Kujawsko-Pomorskie","Bukowiec"
"3102109","PL","Poland","Silesia","Bukowiec"
"3102138","PL","Poland","Greater Poland","Buk"
"3102147","PL","Poland","Silesia","Bujakow"
"3102252","PL","Poland","Silesia","Buczkowice"
"3102272","PL","Poland","Silesia","Brzyszow"
"3102316","PL","Poland","Kujawsko-Pomorskie","Brzozie"
"3102327","PL","Poland","Greater Poland","Brzostownia"
